age,service_tenure_years,distance_from_home_station_km,num_dependents,rank,rank_encoded,unit_type,unit_type_encoded,deployment_theatre,deployment_theatre_encoded,deployment_duration_days,posting_transfer_count_last_2yrs,unit_manning_shortfall_pct,promotion_stagnation_years,commute_transit_days,duty_hours_daily,rest_hours_daily,overtime_hours_monthly,night_shift_frequency_monthly,consecutive_night_duty_days,overtime_flag,daily_workload_score,training_hours_last_year,leave_backlog_days,days_since_last_leave,leave_days_last_90d,absenteeism_hours_last_year,family_separation_months,conduct_flag,satisfaction_score,work_life_balance_score,stress_score,sleep_quality_score,fatigue_score,social_support_score,emotional_wellbeing_score,body_mass_index,annual_fitness_grade,annual_fitness_grade_encoded,fitness_trend_score,stagnation_per_tenure_ratio,transit_separation_burden,manning_training_ratio,transfer_tenure_friction,manning_absenteeism_load,training_vs_unit_median,absenteeism_vs_rank_median,welfare_risk_level_encoded,welfare_risk_level
30,2.1,33.8,0,Constable,0,VIP Security Wing,2,LWE / Bastar (Anti-Naxal),5,105,1,13.3,2.1,3,10,8,0,7,9,0,7.8,56,21,33,4,8,19,0,3.0,1.0,3.5,5.9,3.6,3.3,3.1,25.2,SHAPE-1,0,0,0.677,8.99,0.218,0.323,1.06,27.0,0.0,0,Low
30,1.9,58.9,0,ASI,2,Rapid Action Force (RAF),1,J&K (CI/Ops),4,661,1,13.9,1.9,1,10,8,49,7,12,1,12.6,24,32,186,4,8,6,0,2.8,4.0,3.6,3.0,4.8,4.0,2.2,23.3,SHAPE-1,0,-1,0.655,1.95,0.479,0.345,1.11,-4.0,0.0,2,High
32,9.9,4.5,0,Constable,0,General Duty (GD),0,North-East (Counter-Insurgency),3,294,2,23.6,4.1,5,12,7,0,9,9,0,9.8,0,32,111,6,2,5,0,2.1,3.1,7.7,6.4,5.0,4.5,3.6,23.0,SHAPE-2,1,0,0.376,8.96,4.72,0.183,0.47,-27.0,-6.0,1,Medium
44,9.9,35.8,0,Head Constable,1,General Duty (GD),0,Border Outpost (LoC/IB),2,413,0,10.6,5.2,1,12,6,55,12,12,1,6.3,42,23,73,7,2,7,0,3.9,2.0,5.9,6.7,4.7,2.6,3.7,28.1,SHAPE-1,0,0,0.477,2.08,0.226,0.0,0.21,15.0,-6.0,1,Medium
49,24.8,4.4,4,Constable,0,General Duty (GD),0,Border Outpost (LoC/IB),2,199,2,10.6,13.1,5,14,7,50,9,6,1,7.6,47,16,138,4,8,5,0,3.1,2.9,5.1,4.5,3.4,3.8,4.2,31.4,SHAPE-3,2,-1,0.508,8.96,0.204,0.078,0.85,20.0,0.0,1,Medium
54,12.9,8.7,0,Constable,0,General Duty (GD),0,Peace / Training Center,0,48,1,23.5,1.6,4,12,5,0,7,10,0,7.1,0,15,120,4,8,7,0,3.0,2.9,6.0,7.2,4.4,2.9,4.7,24.9,SHAPE-2,1,0,0.115,8.32,4.7,0.072,1.88,-27.0,0.0,0,Low
30,12.4,100.0,3,Constable,0,Signal & IT Wing,3,J&K (CI/Ops),4,587,2,16.7,2.8,5,10,6,0,10,7,0,6.9,22,44,94,1,4,8,0,1.3,3.0,4.7,4.5,3.8,3.2,3.2,24.6,SHAPE-1,0,-2,0.209,10.99,0.619,0.149,0.67,-6.0,-4.0,1,Medium
31,2.0,20.5,0,Constable,0,CoBRA Strike Unit,5,J&K (CI/Ops),4,364,2,8.6,2.0,2,8,8,0,7,9,0,9.1,58,14,189,1,8,7,0,2.5,3.0,5.6,6.8,4.6,4.0,4.8,30.4,SHAPE-3,2,0,0.667,4.16,0.137,0.667,0.69,30.0,0.0,0,Low
43,9.2,4.4,0,Constable,0,Signal & IT Wing,3,North-East (Counter-Insurgency),3,510,3,23.9,8.8,4,8,10,29,8,8,1,10.3,39,35,62,5,161,6,0,1.0,1.9,6.3,5.4,6.4,3.0,5.0,29.5,SHAPE-1,0,-1,0.863,7.78,0.543,0.294,38.48,11.0,153.0,1,Medium
35,3.0,86.2,0,ASI,2,Signal & IT Wing,3,J&K (CI/Ops),4,598,0,10.7,3.0,2,12,5,0,11,11,0,6.9,7,14,67,1,3,12,0,2.3,3.1,3.8,5.0,3.2,3.0,3.4,23.7,SHAPE-1,0,0,0.75,5.13,0.892,0.0,0.32,-21.0,-5.0,0,Low
27,7.7,79.9,0,Sub-Inspector,3,General Duty (GD),0,J&K (CI/Ops),4,486,2,25.1,0.5,2,10,7,39,8,11,1,6.0,28,29,101,5,31,8,0,2.9,3.0,6.8,7.2,3.0,4.7,2.8,29.8,SHAPE-1,0,-2,0.057,4.39,0.761,0.23,7.78,1.0,23.0,1,Medium
48,6.6,66.2,0,Constable,0,General Duty (GD),0,LWE / Bastar (Anti-Naxal),5,210,0,17.7,2.9,4,10,7,24,10,10,1,10.5,60,60,106,2,1,10,0,2.9,3.1,3.2,7.1,5.8,2.6,4.0,19.1,SHAPE-3,2,0,0.382,9.59,0.272,0.0,0.18,33.0,-7.0,1,Medium
46,5.8,4.9,0,Constable,0,General Duty (GD),0,North-East (Counter-Insurgency),3,254,0,11.9,5.8,5,10,8,41,4,6,1,9.5,36,23,153,3,0,7,0,3.4,2.8,5.9,4.8,7.2,3.8,2.3,22.6,SHAPE-1,0,-1,0.853,10.4,0.29,0.0,0.0,9.0,-8.0,1,Medium
31,10.1,31.5,0,Sub-Inspector,3,VIP Security Wing,2,Border Outpost (LoC/IB),2,202,1,19.7,2.4,2,10,10,0,4,8,0,6.0,63,14,117,5,144,4,0,4.0,2.1,4.8,5.3,7.1,2.8,3.6,19.2,SHAPE-2,1,0,0.216,3.22,0.29,0.09,28.37,34.0,136.0,0,Low
27,5.0,4.7,0,Head Constable,1,Signal & IT Wing,3,J&K (CI/Ops),4,653,2,32.6,4.0,4,8,7,0,14,5,0,9.8,13,45,103,4,134,12,0,2.0,3.0,3.5,9.5,1.4,4.8,3.7,25.5,SHAPE-2,1,1,0.667,10.26,1.811,0.333,43.68,-15.0,126.0,0,Low
38,4.0,17.7,1,Constable,0,General Duty (GD),0,Border Outpost (LoC/IB),2,383,2,9.8,3.7,4,10,6,0,8,9,0,6.5,14,20,107,4,1,7,0,3.7,3.1,7.0,3.7,4.9,2.3,3.7,19.3,SHAPE-1,0,0,0.74,8.32,0.516,0.4,0.1,-13.0,-7.0,1,Medium
38,17.8,63.9,0,Constable,0,Rapid Action Force (RAF),1,LWE / Bastar (Anti-Naxal),5,366,0,18.1,5.4,5,10,9,0,11,2,0,6.8,44,33,70,0,1,5,0,3.3,2.0,7.1,7.7,4.4,4.2,2.8,31.7,SHAPE-2,1,-1,0.287,8.96,0.369,0.0,0.18,16.0,-7.0,0,Low
35,16.8,34.7,2,Head Constable,1,General Duty (GD),0,North-East (Counter-Insurgency),3,158,0,18.2,5.2,3,8,9,55,7,4,1,8.1,6,38,62,3,2,4,0,4.0,2.0,3.9,6.0,5.0,3.8,3.4,30.6,SHAPE-1,0,0,0.292,4.83,1.655,0.0,0.36,-21.0,-6.0,0,Low
60,13.7,4.7,1,Head Constable,1,General Duty (GD),0,Border Outpost (LoC/IB),2,490,4,22.8,4.2,3,10,11,20,7,8,1,7.3,3,18,99,5,157,4,0,4.0,1.0,6.3,7.5,2.7,4.0,3.4,30.8,SHAPE-1,0,0,0.286,4.83,2.85,0.272,35.8,-24.0,149.0,0,Low
34,3.1,14.1,3,Sub-Inspector,3,General Duty (GD),0,LWE / Bastar (Anti-Naxal),5,351,2,21.1,3.1,5,8,5,0,9,10,0,6.2,60,21,220,5,8,12,0,2.1,3.0,4.5,4.9,4.7,3.6,3.7,23.1,SHAPE-3,2,0,0.756,12.82,0.325,0.488,1.69,33.0,0.0,1,Medium
28,9.0,82.7,1,ASI,2,CoBRA Strike Unit,5,LWE / Bastar (Anti-Naxal),5,134,1,7.9,6.6,1,14,5,0,9,11,0,6.9,0,31,103,3,3,10,0,2.8,3.0,6.8,6.2,6.5,3.8,3.4,23.7,SHAPE-1,0,-2,0.66,2.4,1.58,0.1,0.24,-28.0,-5.0,2,High
33,3.0,34.1,0,Inspector,4,General Duty (GD),0,North-East (Counter-Insurgency),3,516,1,23.1,3.0,5,12,7,0,8,12,0,8.5,7,39,126,7,40,6,0,3.9,2.0,7.3,5.6,5.5,4.1,2.8,30.1,SHAPE-1,0,0,0.75,9.73,1.925,0.25,9.24,-20.0,32.0,2,High
30,2.1,68.7,0,Head Constable,1,General Duty (GD),0,J&K (CI/Ops),4,291,2,16.8,2.1,2,14,7,0,7,9,0,9.0,0,42,124,5,23,7,0,2.8,1.9,7.7,3.9,4.8,1.8,3.8,24.7,SHAPE-2,1,0,0.677,4.16,3.36,0.645,3.86,-27.0,15.0,1,Medium
21,7.0,48.6,2,Constable,0,General Duty (GD),0,Peace / Training Center,0,277,2,20.9,4.1,1,10,4,0,9,8,0,7.4,0,23,123,6,110,2,0,3.2,3.0,6.6,4.5,4.2,4.2,1.4,26.0,SHAPE-1,0,0,0.512,1.1,4.18,0.25,22.99,-27.0,102.0,0,Low
28,4.0,100.0,0,Constable,0,Rapid Action Force (RAF),1,Border Outpost (LoC/IB),2,483,2,6.4,2.3,4,10,7,0,7,8,0,6.8,55,13,102,4,8,4,0,1.6,2.9,4.4,7.3,5.3,3.5,3.0,24.5,SHAPE-1,0,0,0.46,6.44,0.107,0.4,0.51,27.0,0.0,0,Low
29,7.1,58.2,1,Constable,0,General Duty (GD),0,Border Outpost (LoC/IB),2,267,0,8.2,4.5,5,12,6,0,6,7,0,6.0,21,31,78,3,114,14,0,2.1,1.0,6.5,7.2,6.1,3.3,3.3,23.5,SHAPE-1,0,0,0.556,13.54,0.315,0.0,9.35,-6.0,106.0,1,Medium
29,2.0,44.7,2,Constable,0,General Duty (GD),0,Border Outpost (LoC/IB),2,249,3,22.8,2.0,2,8,7,0,6,6,0,9.3,29,37,92,4,3,5,0,4.0,3.0,4.6,8.5,4.2,3.4,2.2,37.5,SHAPE-1,0,2,0.667,3.58,0.671,1.0,0.68,2.0,-5.0,0,Low
31,8.0,78.8,0,Head Constable,1,CoBRA Strike Unit,5,J&K (CI/Ops),4,666,0,7.9,5.3,1,10,5,0,12,5,0,6.5,6,23,153,10,2,16,0,2.4,2.0,4.4,5.6,5.1,4.2,2.4,25.3,SHAPE-3,2,2,0.589,2.83,0.718,0.0,0.16,-22.0,-6.0,1,Medium
33,5.0,100.0,1,Constable,0,General Duty (GD),0,J&K (CI/Ops),4,692,1,21.9,3.0,2,10,7,0,9,8,0,6.0,14,45,72,7,56,8,0,2.1,3.0,5.6,3.9,5.0,2.7,3.2,23.2,SHAPE-1,0,0,0.5,4.39,1.153,0.167,12.26,-13.0,48.0,1,Medium
58,9.8,55.6,0,ASI,2,Signal & IT Wing,3,Border Outpost (LoC/IB),2,78,0,10.6,6.8,3,10,7,0,10,5,0,9.0,57,49,62,4,147,14,0,1.6,3.1,7.0,7.3,2.9,3.2,2.3,31.5,SHAPE-2,1,-1,0.63,8.12,0.171,0.0,15.58,29.0,139.0,1,Medium
28,8.9,79.8,1,Constable,0,General Duty (GD),0,Peace / Training Center,0,374,0,20.1,3.8,3,10,6,0,9,3,0,10.0,50,33,121,1,2,6,0,3.4,3.0,4.2,7.3,2.3,3.0,4.6,25.2,SHAPE-1,0,-2,0.384,5.84,0.365,0.0,0.4,23.0,-6.0,0,Low
32,5.9,9.2,1,Constable,0,Rapid Action Force (RAF),1,Border Outpost (LoC/IB),2,465,0,10.0,5.9,2,10,6,0,7,6,0,6.0,9,22,46,3,3,10,0,3.8,2.9,6.0,5.5,2.5,3.2,2.5,25.5,SHAPE-1,0,0,0.855,4.8,0.714,0.0,0.3,-19.0,-5.0,0,Low
34,3.1,61.9,0,Head Constable,1,CoBRA Strike Unit,5,J&K (CI/Ops),4,682,0,14.0,3.1,3,8,9,19,9,3,1,12.0,12,60,147,0,8,15,0,3.1,3.0,3.7,6.4,1.5,3.5,3.4,31.7,SHAPE-1,0,0,0.756,8.32,0.824,0.0,1.12,-16.0,0.0,1,Medium
42,16.0,86.8,0,Sub-Inspector,3,CoBRA Strike Unit,5,Static Security / VIP,1,259,2,15.6,4.8,5,14,8,0,14,6,0,7.2,55,43,111,4,3,16,0,2.9,2.8,4.6,5.2,6.6,3.4,3.3,24.2,SHAPE-2,1,-1,0.282,14.17,0.26,0.118,0.47,27.0,-5.0,2,High
34,2.9,34.0,0,Head Constable,1,General Duty (GD),0,North-East (Counter-Insurgency),3,498,1,17.8,2.9,1,14,5,0,10,13,0,6.2,17,12,83,6,3,7,0,2.3,3.0,4.7,4.7,6.2,5.0,4.1,21.3,SHAPE-1,0,0,0.744,2.08,0.809,0.256,0.53,-10.0,-5.0,1,Medium
56,12.7,83.6,1,Constable,0,VIP Security Wing,2,North-East (Counter-Insurgency),3,146,1,24.0,1.7,5,10,8,0,8,2,0,6.9,38,10,24,6,63,8,0,3.0,2.0,2.9,7.0,3.7,4.0,2.7,18.8,SHAPE-1,0,0,0.124,10.99,0.558,0.073,15.12,9.0,55.0,0,Low
34,2.8,19.9,0,Constable,0,Rapid Action Force (RAF),1,North-East (Counter-Insurgency),3,612,1,10.3,2.4,1,8,7,0,8,7,0,8.9,33,24,61,4,24,6,1,3.0,4.0,2.1,7.0,4.8,1.9,3.0,30.8,SHAPE-1,0,-2,0.632,1.95,0.271,0.263,2.47,5.0,16.0,1,Medium
34,3.0,29.1,1,Sub-Inspector,3,CoBRA Strike Unit,5,Border Outpost (LoC/IB),2,195,2,8.2,3.0,2,12,7,0,8,10,0,7.2,0,18,90,4,8,2,0,2.8,3.0,5.5,6.1,7.4,3.2,3.7,23.6,SHAPE-1,0,0,0.75,2.2,1.64,0.5,0.66,-28.0,0.0,0,Low
38,14.0,82.5,1,ASI,2,General Duty (GD),0,Peace / Training Center,0,29,2,9.3,6.9,3,8,8,0,11,8,0,10.2,57,27,66,3,16,5,0,4.0,2.8,2.3,5.3,6.0,4.6,3.0,28.1,SHAPE-2,1,0,0.46,5.38,0.15,0.133,1.49,30.0,8.0,0,Low
42,10.0,44.8,1,Constable,0,CoBRA Strike Unit,5,LWE / Bastar (Anti-Naxal),5,439,1,22.5,7.0,4,8,8,0,7,7,0,6.0,3,16,121,2,2,14,0,3.1,1.9,6.1,8.1,5.6,3.1,2.8,29.5,SHAPE-1,0,-1,0.636,10.83,2.812,0.091,0.45,-25.0,-6.0,1,Medium
27,9.4,82.0,1,Constable,0,General Duty (GD),0,North-East (Counter-Insurgency),3,540,3,30.2,2.5,2,8,6,0,2,4,0,7.6,16,31,85,1,3,9,0,2.4,2.0,6.2,6.9,3.4,3.2,4.2,23.5,SHAPE-1,0,1,0.24,4.61,1.438,0.288,0.91,-11.0,-5.0,0,Low
29,9.1,100.0,0,Head Constable,1,General Duty (GD),0,Static Security / VIP,1,195,0,13.0,4.0,3,14,8,0,9,8,0,6.0,32,42,147,6,1,3,0,4.0,2.0,4.7,7.1,7.1,3.6,3.3,24.5,SHAPE-1,0,0,0.396,4.16,0.351,0.0,0.13,5.0,-7.0,0,Low
37,4.1,56.2,0,Head Constable,1,CoBRA Strike Unit,5,Static Security / VIP,1,412,1,20.3,4.1,5,16,6,0,6,8,0,6.8,0,25,73,4,3,8,0,3.9,3.2,4.6,6.4,5.8,4.4,4.4,31.5,SHAPE-3,2,0,0.804,10.99,4.06,0.196,0.61,-28.0,-5.0,0,Low
30,1.9,51.3,0,Constable,0,Signal & IT Wing,3,Static Security / VIP,1,627,0,18.8,1.9,5,12,8,0,16,12,0,7.7,58,37,42,4,3,6,0,3.3,2.9,3.9,5.0,6.9,3.5,4.8,30.9,SHAPE-1,0,0,0.655,9.73,0.298,0.0,0.56,30.0,-5.0,1,Medium
37,7.8,19.1,2,Constable,0,Rapid Action Force (RAF),1,North-East (Counter-Insurgency),3,584,3,15.2,2.0,5,12,5,63,10,6,1,14.2,38,27,85,3,16,11,0,2.5,3.0,4.5,5.7,4.0,3.5,3.2,24.6,SHAPE-1,0,0,0.227,12.42,0.353,0.341,2.43,10.0,8.0,1,Medium
24,19.2,53.2,0,Head Constable,1,General Duty (GD),0,Peace / Training Center,0,36,0,24.2,5.1,4,12,9,0,11,7,0,6.8,45,38,79,8,48,4,0,2.3,3.1,3.5,6.7,3.0,3.8,4.3,34.5,SHAPE-1,0,-2,0.252,6.44,0.484,0.0,11.62,18.0,40.0,0,Low
50,13.7,9.0,2,Constable,0,General Duty (GD),0,J&K (CI/Ops),4,320,1,20.8,6.1,1,8,7,0,10,15,0,6.0,9,24,70,6,103,5,0,1.9,3.0,3.3,7.0,3.7,4.4,3.4,25.2,SHAPE-1,0,0,0.415,1.79,1.486,0.068,21.42,-18.0,95.0,0,Low
25,3.9,30.2,0,Constable,0,General Duty (GD),0,J&K (CI/Ops),4,82,0,11.6,2.6,4,12,8,0,8,9,0,7.2,20,60,117,3,152,19,0,3.9,2.9,4.0,7.0,3.4,3.8,4.1,25.0,SHAPE-1,0,0,0.531,11.98,0.464,0.0,17.63,-7.0,144.0,1,Medium
34,2.9,37.3,0,Constable,0,General Duty (GD),0,J&K (CI/Ops),4,419,1,16.2,1.8,2,8,8,0,4,6,0,8.3,19,22,39,6,144,7,0,4.0,3.2,6.1,4.9,1.9,4.5,2.3,24.5,SHAPE-3,2,-1,0.462,4.16,0.675,0.256,23.33,-8.0,136.0,0,Low
29,6.8,58.4,4,Head Constable,1,General Duty (GD),0,LWE / Bastar (Anti-Naxal),5,128,1,18.7,6.8,4,10,5,0,8,8,0,6.0,2,40,359,1,33,10,0,2.0,1.0,7.8,3.1,6.4,2.2,4.6,25.5,SHAPE-4,3,0,0.872,9.59,2.671,0.128,6.17,-25.0,25.0,2,High
26,1.0,13.9,2,Constable,0,Signal & IT Wing,3,Border Outpost (LoC/IB),2,561,0,9.4,1.0,1,10,7,37,12,10,1,9.9,0,23,185,6,156,11,0,3.0,2.0,3.6,5.3,3.0,4.4,4.2,23.8,SHAPE-1,0,0,0.5,2.48,1.88,0.0,14.66,-28.0,148.0,0,Low
54,23.9,57.6,1,Constable,0,CoBRA Strike Unit,5,LWE / Bastar (Anti-Naxal),5,221,1,18.5,4.3,2,12,10,23,6,12,1,6.0,43,25,179,5,31,9,0,2.8,2.0,7.2,3.5,4.9,2.2,2.8,23.5,SHAPE-1,0,2,0.173,4.61,0.385,0.04,5.74,15.0,23.0,1,Medium
38,17.8,62.0,0,ASI,2,Signal & IT Wing,3,Peace / Training Center,0,440,3,10.5,1.9,4,12,9,0,7,5,0,8.0,2,26,37,2,8,7,0,2.7,3.1,5.7,6.1,7.2,3.1,4.3,30.5,SHAPE-1,0,1,0.101,8.32,1.5,0.16,0.84,-26.0,0.0,0,Low
30,2.0,24.4,2,Constable,0,General Duty (GD),0,J&K (CI/Ops),4,412,2,19.7,2.0,5,10,9,0,10,9,0,8.9,45,25,127,2,130,8,1,2.4,3.0,3.0,7.1,4.6,2.9,3.6,25.1,SHAPE-1,0,-2,0.667,10.99,0.394,0.667,25.61,18.0,122.0,1,Medium
32,3.1,55.1,2,Head Constable,1,Rapid Action Force (RAF),1,Static Security / VIP,1,623,0,14.6,3.1,4,12,9,36,8,9,1,12.1,39,41,137,3,2,18,0,2.8,3.9,4.9,3.0,4.0,3.6,2.9,31.3,SHAPE-3,2,-1,0.756,11.78,0.332,0.0,0.29,11.0,-6.0,2,High
24,17.9,42.4,2,Head Constable,1,CoBRA Strike Unit,5,Border Outpost (LoC/IB),2,149,1,9.9,5.2,5,8,5,0,8,11,0,7.1,58,43,49,2,73,10,0,3.8,2.0,2.4,7.1,6.2,4.2,3.2,24.8,SHAPE-1,0,0,0.275,11.99,0.157,0.053,7.23,30.0,65.0,0,Low
47,6.1,47.7,0,Constable,0,General Duty (GD),0,LWE / Bastar (Anti-Naxal),5,550,0,27.5,1.1,4,12,10,0,8,10,0,9.4,51,19,169,5,8,6,1,1.5,3.1,5.2,3.8,1.8,3.7,1.9,31.1,SHAPE-1,0,-2,0.155,7.78,0.491,0.0,2.2,24.0,0.0,2,High
35,2.9,50.5,1,Constable,0,General Duty (GD),0,North-East (Counter-Insurgency),3,262,2,21.4,2.9,4,12,9,0,13,7,0,6.8,54,37,65,2,126,4,0,2.3,2.0,6.7,5.3,3.4,3.6,3.5,24.4,SHAPE-2,1,0,0.744,6.44,0.363,0.513,26.96,27.0,118.0,0,Low
29,6.7,61.5,0,Head Constable,1,General Duty (GD),0,Border Outpost (LoC/IB),2,216,1,11.4,1.5,2,8,7,55,6,10,1,16.0,31,13,126,5,65,13,0,3.2,3.0,4.7,4.6,3.4,2.3,3.7,21.4,SHAPE-1,0,0,0.195,5.28,0.317,0.13,7.41,4.0,57.0,1,Medium
34,14.1,53.4,2,Constable,0,General Duty (GD),0,Static Security / VIP,1,481,1,26.7,3.8,4,8,7,0,9,5,0,7.9,39,10,40,6,83,6,0,3.7,1.0,6.1,5.6,5.4,4.1,2.2,25.1,SHAPE-1,0,0,0.252,7.78,0.607,0.066,22.16,12.0,75.0,0,Low
58,38.0,80.9,0,Constable,0,General Duty (GD),0,Border Outpost (LoC/IB),2,216,1,26.0,5.6,4,8,8,0,4,6,0,7.2,15,23,92,6,8,9,0,2.0,2.9,4.4,7.1,4.5,4.3,3.5,26.2,SHAPE-1,0,0,0.144,9.21,1.3,0.026,2.08,-12.0,0.0,0,Low
25,7.3,59.1,0,ASI,2,CoBRA Strike Unit,5,Peace / Training Center,0,158,2,12.6,5.6,3,14,6,0,10,10,0,6.0,33,18,47,3,3,3,0,3.0,2.9,5.8,3.9,3.1,3.8,3.6,23.5,SHAPE-1,0,-1,0.675,4.16,0.332,0.241,0.38,5.0,-5.0,0,Low
49,16.2,15.5,2,Constable,0,General Duty (GD),0,Border Outpost (LoC/IB),2,335,1,28.2,1.9,4,12,7,47,9,10,1,16.0,0,8,54,5,65,12,0,3.3,2.0,4.3,2.6,4.3,3.4,3.3,24.6,SHAPE-1,0,-1,0.11,10.26,5.64,0.058,18.33,-27.0,57.0,1,Medium
29,1.0,4.4,3,Constable,0,General Duty (GD),0,LWE / Bastar (Anti-Naxal),5,513,1,20.8,1.0,4,14,8,49,12,9,1,6.0,0,30,194,4,107,11,0,1.0,3.0,3.5,7.4,5.5,4.0,2.6,22.9,SHAPE-1,0,0,0.5,9.94,4.16,0.5,22.26,-27.0,99.0,1,Medium
39,4.1,58.0,1,Constable,0,Signal & IT Wing,3,Border Outpost (LoC/IB),2,74,2,19.0,2.7,5,8,9,0,6,6,0,8.4,21,18,43,4,8,12,0,1.5,3.9,1.3,7.6,5.7,3.8,4.6,28.8,SHAPE-1,0,-1,0.529,12.82,0.731,0.392,1.52,-7.0,0.0,0,Low
54,33.7,100.0,0,ASI,2,General Duty (GD),0,North-East (Counter-Insurgency),3,199,3,13.2,6.3,3,12,6,36,13,9,1,8.8,37,6,57,7,123,24,0,2.0,3.1,6.3,3.3,4.1,2.8,4.5,23.6,SHAPE-1,0,1,0.182,9.66,0.314,0.086,16.24,10.0,115.0,1,Medium
55,3.8,17.7,0,Constable,0,Rapid Action Force (RAF),1,North-East (Counter-Insurgency),3,409,0,15.5,0.8,4,12,9,41,7,11,1,8.1,9,36,85,4,8,4,0,2.9,3.0,5.5,6.9,7.6,3.8,2.7,25.0,SHAPE-1,0,2,0.167,6.44,1.107,0.0,1.24,-19.0,0.0,1,Medium
56,7.8,70.3,0,Constable,0,General Duty (GD),0,LWE / Bastar (Anti-Naxal),5,652,0,14.3,7.8,3,12,4,0,10,8,0,9.4,0,39,117,3,2,13,1,3.9,3.9,5.1,3.1,4.9,3.3,4.1,32.6,SHAPE-1,0,0,0.886,7.92,2.86,0.0,0.29,-27.0,-6.0,2,High
35,16.1,14.1,1,Head Constable,1,CoBRA Strike Unit,5,Border Outpost (LoC/IB),2,586,1,12.1,4.6,4,10,7,40,4,8,1,6.0,69,25,57,1,2,5,0,4.0,3.0,4.9,5.8,3.7,3.4,4.2,21.9,SHAPE-1,0,0,0.269,7.17,0.164,0.058,0.24,41.0,-6.0,0,Low
24,3.8,13.2,1,Constable,0,CoBRA Strike Unit,5,Static Security / VIP,1,583,1,14.3,3.0,3,12,6,0,11,10,0,6.0,36,19,163,4,49,11,0,3.1,3.0,2.7,7.4,5.9,2.6,3.1,25.4,SHAPE-1,0,0,0.625,7.45,0.349,0.208,7.01,8.0,41.0,1,Medium
59,9.8,85.3,2,Constable,0,General Duty (GD),0,Peace / Training Center,0,388,0,22.4,3.8,5,8,7,60,9,8,1,10.2,59,35,65,0,2,3,0,3.5,3.0,5.7,5.2,4.9,3.7,3.2,30.4,SHAPE-1,0,0,0.352,6.93,0.35,0.0,0.45,32.0,-6.0,0,Low
37,3.9,19.3,4,Head Constable,1,General Duty (GD),0,North-East (Counter-Insurgency),3,361,1,12.1,3.9,2,10,6,49,7,7,1,13.4,0,14,175,5,2,7,0,1.4,2.9,4.5,7.0,5.3,3.3,2.8,29.4,SHAPE-1,0,1,0.796,4.16,2.42,0.204,0.24,-27.0,-6.0,1,Medium
38,4.0,29.6,0,Constable,0,VIP Security Wing,2,Border Outpost (LoC/IB),2,325,1,10.2,4.0,1,8,6,30,5,4,1,13.2,58,19,32,3,109,6,0,1.3,3.1,5.1,5.0,5.7,2.7,4.4,25.3,SHAPE-1,0,0,0.8,1.95,0.162,0.2,11.12,29.0,101.0,0,Low
33,13.9,55.3,2,Constable,0,Rapid Action Force (RAF),1,Static Security / VIP,1,225,1,23.5,1.3,4,10,6,0,8,8,0,9.3,0,29,106,3,4,10,0,3.2,4.0,7.0,3.2,4.9,3.3,2.8,24.2,SHAPE-1,0,0,0.087,9.59,4.7,0.067,0.94,-28.0,-4.0,1,Medium
48,11.9,82.6,1,Constable,0,Signal & IT Wing,3,Border Outpost (LoC/IB),2,87,1,26.0,1.9,3,8,7,0,10,11,0,6.0,0,27,70,3,8,22,0,3.9,3.0,4.6,7.6,3.6,1.4,2.8,33.5,SHAPE-1,0,0,0.147,9.41,5.2,0.078,2.08,-28.0,0.0,1,Medium
50,7.1,82.0,4,ASI,2,General Duty (GD),0,LWE / Bastar (Anti-Naxal),5,416,0,10.7,5.0,3,10,8,0,8,9,0,9.6,21,23,208,3,1,15,1,4.0,4.0,5.6,5.7,4.1,3.8,2.1,31.1,SHAPE-1,0,-2,0.617,8.32,0.412,0.0,0.11,-6.0,-7.0,2,High
29,7.0,39.6,1,Head Constable,1,CoBRA Strike Unit,5,Border Outpost (LoC/IB),2,671,0,12.2,3.9,3,12,7,0,7,6,0,6.0,19,10,129,4,3,6,0,4.0,3.0,3.9,6.6,7.4,3.7,3.9,30.1,SHAPE-1,0,-1,0.488,5.84,0.508,0.0,0.37,-9.0,-5.0,0,Low
31,1.7,70.4,0,Assistant Commandant,5,General Duty (GD),0,Peace / Training Center,0,600,2,11.5,1.7,1,8,8,0,10,6,0,7.3,39,30,195,4,126,12,0,2.5,3.0,5.2,8.4,4.7,1.9,2.6,30.1,SHAPE-2,1,-1,0.63,2.56,0.261,0.741,14.49,12.0,118.0,1,Medium
34,9.7,35.6,2,Constable,0,General Duty (GD),0,North-East (Counter-Insurgency),3,481,3,19.1,3.7,5,14,8,0,8,9,0,6.0,59,19,177,6,8,24,0,2.9,3.1,3.1,5.0,4.9,3.6,2.7,25.0,SHAPE-2,1,0,0.346,16.09,0.298,0.28,1.53,32.0,0.0,1,Medium
37,12.3,34.9,0,Sub-Inspector,3,General Duty (GD),0,Border Outpost (LoC/IB),2,524,1,18.0,3.8,4,8,7,0,9,6,0,8.4,58,32,84,5,8,4,0,4.0,3.0,4.9,6.6,6.1,4.3,2.5,26.2,SHAPE-1,0,0,0.286,6.44,0.286,0.075,1.44,31.0,0.0,0,Low
